,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
1,25,A12HWPFXQPITHD,lure,True,0.625,1.468988744340383,1.468988744340383,2.533343507476646,1.5810766796714653
2,26,A12HWPFXQPITHD,lure_but_seen,False,0.6666666666666666,1.468988744340383,1.468988744340383,2.533343507476646,1.5810766796714653
3,27,A12HWPFXQPITHD,lure_but_seen,True,0.9166666666666666,1.468988744340383,1.468988744340383,2.533343507476646,1.5810766796714653
4,28,A12HWPFXQPITHD,target,False,0.875,1.468988744340383,1.468988744340383,2.533343507476646,1.5810766796714653
5,29,A12HWPFXQPITHD,target,True,0.875,1.468988744340383,1.468988744340383,2.533343507476646,1.5810766796714653
0,30,A14LASEXBQ8C5W,lure,False,0.875,2.208610294548628,2.3006987607520157,-0.29293181590561934,-0.2326447467246302
1,31,A14LASEXBQ8C5W,lure,True,0.9375,2.208610294548628,2.3006987607520157,-0.29293181590561934,-0.2326447467246302
2,32,A14LASEXBQ8C5W,lure_but_seen,False,0.08333333333333333,2.208610294548628,2.3006987607520157,-0.29293181590561934,-0.2326447467246302
3,33,A14LASEXBQ8C5W,lure_but_seen,True,0.16666666666666666,2.208610294548628,2.3006987607520157,-0.29293181590561934,-0.2326447467246302
4,34,A14LASEXBQ8C5W,target,False,0.875,2.208610294548628,2.3006987607520157,-0.29293181590561934,-0.2326447467246302
5,35,A14LASEXBQ8C5W,target,True,0.75,2.208610294548628,2.3006987607520157,-0.29293181590561934,-0.2326447467246302
0,36,A159MC0L7J302O,lure,False,0.375,0.31863936396437514,0.0,-0.648782202137326,-0.648782202137326
1,37,A159MC0L7J302O,lure,True,0.5,0.31863936396437514,0.0,-0.648782202137326,-0.648782202137326
2,38,A159MC0L7J302O,lure_but_seen,False,0.16666666666666666,0.31863936396437514,0.0,-0.648782202137326,-0.648782202137326
3,39,A159MC0L7J302O,lure_but_seen,True,0.16666666666666666,0.31863936396437514,0.0,-0.648782202137326,-0.648782202137326
4,40,A159MC0L7J302O,target,False,0.625,0.31863936396437514,0.0,-0.648782202137326,-0.648782202137326
5,41,A159MC0L7J302O,target,True,0.625,0.31863936396437514,0.0,-0.648782202137326,-0.648782202137326
0,42,A15CL9A9FVSJDW,lure,False,0.875,2.684469924728554,2.684469924728554,1.9648478436480037,2.9171146714531844
1,43,A15CL9A9FVSJDW,lure,True,0.875,2.684469924728554,2.684469924728554,1.9648478436480037,2.9171146714531844
2,44,A15CL9A9FVSJDW,lure_but_seen,False,0.9166666666666666,2.684469924728554,2.684469924728554,1.9648478436480037,2.9171146714531844
3,45,A15CL9A9FVSJDW,lure_but_seen,True,0.6666666666666666,2.684469924728554,2.684469924728554,1.9648478436480037,2.9171146714531844
4,46,A15CL9A9FVSJDW,target,False,0.9375,2.684469924728554,2.684469924728554,1.9648478436480037,2.9171146714531844
5,47,A15CL9A9FVSJDW,target,True,0.9375,2.684469924728554,2.684469924728554,1.9648478436480037,2.9171146714531844
0,48,A16E38HXNQBLCU,lure,False,0.875,0.8596307941564646,2.3006987607520157,1.9648478436480037,2.117770946477709
1,49,A16E38HXNQBLCU,lure,True,0.25,0.8596307941564646,2.3006987607520157,1.9648478436480037,2.117770946477709
2,50,A16E38HXNQBLCU,lure_but_seen,False,0.8333333333333334,0.8596307941564646,2.3006987607520157,1.9648478436480037,2.117770946477709
3,51,A16E38HXNQBLCU,lure_but_seen,True,0.6666666666666666,0.8596307941564646,2.3006987607520157,1.9648478436480037,2.117770946477709
4,52,A16E38HXNQBLCU,target,False,0.875,0.8596307941564646,2.3006987607520157,1.9648478436480037,2.117770946477709
5,53,A16E38HXNQBLCU,target,True,0.9375,0.8596307941564646,2.3006987607520157,1.9648478436480037,2.117770946477709
0,54,A16Y5JEB1EF9CY,lure,False,0.375,0.9931291141604568,0.0,-0.29293181590561934,-0.11208793533108258
1,55,A16Y5JEB1EF9CY,lure,True,0.625,0.9931291141604568,0.0,-0.29293181590561934,-0.11208793533108258
2,56,A16Y5JEB1EF9CY,lure_but_seen,False,0.3333333333333333,0.9931291141604568,0.0,-0.29293181590561934,-0.11208793533108258
3,57,A16Y5JEB1EF9CY,lure_but_seen,True,0.16666666666666666,0.9931291141604568,0.0,-0.29293181590561934,-0.11208793533108258
4,58,A16Y5JEB1EF9CY,target,False,0.625,0.9931291141604568,0.0,-0.29293181590561934,-0.11208793533108258
5,59,A16Y5JEB1EF9CY,target,True,0.75,0.9931291141604568,0.0,-0.29293181590561934,-0.11208793533108258
0,60,A17K1CHOI773VZ,lure,False,0.875,0.0,0.8317100164116327,-1.103393245057089,-0.7493666632598328
1,61,A17K1CHOI773VZ,lure,True,0.9375,0.0,0.8317100164116327,-1.103393245057089,-0.7493666632598328
2,62,A17K1CHOI773VZ,lure_but_seen,False,0.3333333333333333,0.0,0.8317100164116327,-1.103393245057089,-0.7493666632598328
