,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
266,266,A27W025UEXS1G0,lure_but_seen,False,0.6666666666666666,0.6372787279287503,2.300698760752016,1.286060930066076,1.5810766796714653
267,267,A27W025UEXS1G0,lure_but_seen,True,0.8333333333333334,0.6372787279287503,2.300698760752016,1.286060930066076,1.5810766796714653
268,268,A27W025UEXS1G0,target,False,0.875,0.6372787279287503,2.300698760752016,1.286060930066076,1.5810766796714653
269,269,A27W025UEXS1G0,target,True,0.625,0.6372787279287503,2.300698760752016,1.286060930066076,1.5810766796714653
270,270,A2866TYG0D96LM,lure,False,0.75,1.8248391305720892,1.8248391305720892,0.6744897501960817,0.1829278142743068
271,271,A2866TYG0D96LM,lure,True,0.875,1.8248391305720892,1.8248391305720892,0.6744897501960817,0.1829278142743068
272,272,A2866TYG0D96LM,lure_but_seen,False,0.1666666666666666,1.8248391305720892,1.8248391305720892,0.6744897501960817,0.1829278142743068
273,273,A2866TYG0D96LM,lure_but_seen,True,0.5,1.8248391305720892,1.8248391305720892,0.6744897501960817,0.1829278142743068
274,274,A2866TYG0D96LM,target,False,0.875,1.8248391305720892,1.8248391305720892,0.6744897501960817,0.1829278142743068
275,275,A2866TYG0D96LM,target,True,0.75,1.8248391305720892,1.8248391305720892,0.6744897501960817,0.1829278142743068
276,276,A28T38MOUG43YD,lure,False,0.625,0.3186393639643751,0.6372787279287503,-1.382994127100638,0.3186393639643751
277,277,A28T38MOUG43YD,lure,True,0.625,0.3186393639643751,0.6372787279287503,-1.382994127100638,0.3186393639643751
278,278,A28T38MOUG43YD,lure_but_seen,False,0.5,0.3186393639643751,0.6372787279287503,-1.382994127100638,0.3186393639643751
279,279,A28T38MOUG43YD,lure_but_seen,True,0.0833333333333333,0.3186393639643751,0.6372787279287503,-1.382994127100638,0.3186393639643751
280,280,A28T38MOUG43YD,target,False,0.625,0.3186393639643751,0.6372787279287503,-1.382994127100638,0.3186393639643751
281,281,A28T38MOUG43YD,target,True,0.5,0.3186393639643751,0.6372787279287503,-1.382994127100638,0.3186393639643751
282,282,A28U7B76HLCS1U,lure,False,0.75,0.4758596301799261,0.6744897501960817,1.5810766796714653,0.4307272992954574
283,283,A28U7B76HLCS1U,lure,True,0.25,0.4758596301799261,0.6744897501960817,1.5810766796714653,0.4307272992954574
284,284,A28U7B76HLCS1U,lure_but_seen,False,0.6666666666666666,0.4758596301799261,0.6744897501960817,1.5810766796714653,0.4307272992954574
285,285,A28U7B76HLCS1U,lure_but_seen,True,0.6666666666666666,0.4758596301799261,0.6744897501960817,1.5810766796714653,0.4307272992954574
286,286,A28U7B76HLCS1U,target,False,0.5,0.4758596301799261,0.6744897501960817,1.5810766796714653,0.4307272992954574
287,287,A28U7B76HLCS1U,target,True,0.875,0.4758596301799261,0.6744897501960817,1.5810766796714653,0.4307272992954574
288,288,A2BPXWBO2OSJRP,lure,False,0.9375,0.0,1.5341205443525463,-0.1829278142743068,0.0
