,rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid,stripped_stims,environ,old_or_new,accuracy,high_arm
27,836.84,stimuli/desert/desert_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1255.0,4155267.0,0.0-25.0-1.27,953,desert_18,desert,new,0,inside
28,767.15,stimuli/restaurant/restaurant_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1257.0,4156537.0,0.0-25.0-1.28,953,restaurant_28,restaurant,new,0,inside
29,1052.44,stimuli/restaurant/restaurant_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1259.0,4158092.0,0.0-25.0-1.29,953,restaurant_17,restaurant,new,0,inside
30,956.635,stimuli/forest/forest_22.jpg,70.0,memory_backgrounds,image-keyboard-response,1261.0,4159551.0,0.0-25.0-1.30,953,forest_22,forest,old,1,inside
31,901.695,stimuli/desert/desert_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1263.0,4160955.0,0.0-25.0-1.31,953,desert_5,desert,old,0,inside
32,1078.785,stimuli/restaurant/restaurant_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1265.0,4162538.0,0.0-25.0-1.32,953,restaurant_31,restaurant,new,0,inside
33,842.95,stimuli/restaurant/restaurant_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1267.0,4163884.0,0.0-25.0-1.33,953,restaurant_3,restaurant,old,1,inside
34,695.62,stimuli/restaurant/restaurant_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1269.0,4165087.0,0.0-25.0-1.34,953,restaurant_12,restaurant,old,1,inside
35,851.4,stimuli/library/library_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1271.0,4166442.0,0.0-25.0-1.35,953,library_7,library,new,0,inside
36,1009.795,stimuli/restaurant/restaurant_26.jpg,70.0,memory_backgrounds,image-keyboard-response,1273.0,4167955.0,0.0-25.0-1.36,953,restaurant_26,restaurant,old,1,inside
37,770.135,stimuli/library/library_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1275.0,4169230.0,0.0-25.0-1.37,953,library_3,library,old,1,inside
38,848.05,stimuli/forest/forest_12.jpg,74.0,memory_backgrounds,image-keyboard-response,1277.0,4170583.0,0.0-25.0-1.38,953,forest_12,forest,new,1,inside
39,1094.435,stimuli/forest/forest_14.jpg,70.0,memory_backgrounds,image-keyboard-response,1279.0,4172181.0,0.0-25.0-1.39,953,forest_14,forest,new,0,inside
40,1157.775,stimuli/library/library_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1281.0,4173841.0,0.0-25.0-1.40,953,library_22,library,new,1,inside
41,1239.145,stimuli/desert/desert_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1283.0,4175581.0,0.0-25.0-1.41,953,desert_31,desert,old,1,inside
42,887.73,stimuli/library/library_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1285.0,4176969.0,0.0-25.0-1.42,953,library_10,library,old,1,inside
43,982.965,stimuli/restaurant/restaurant_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1287.0,4178454.0,0.0-25.0-1.43,953,restaurant_24,restaurant,new,0,inside
44,1137.485,stimuli/forest/forest_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1289.0,4180094.0,0.0-25.0-1.44,953,forest_20,forest,new,1,inside
45,913.09,stimuli/desert/desert_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1291.0,4181511.0,0.0-25.0-1.45,953,desert_6,desert,new,1,inside
46,900.15,stimuli/library/library_26.jpg,70.0,memory_backgrounds,image-keyboard-response,1293.0,4182913.0,0.0-25.0-1.46,953,library_26,library,old,1,inside
47,630.83,stimuli/library/library_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1295.0,4184047.0,0.0-25.0-1.47,953,library_15,library,old,1,inside
48,1267.62,stimuli/desert/desert_25.jpg,74.0,memory_backgrounds,image-keyboard-response,1297.0,4185819.0,0.0-25.0-1.48,953,desert_25,desert,old,0,inside
49,764.15,stimuli/library/library_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1299.0,4187085.0,0.0-25.0-1.49,953,library_2,library,old,1,inside
50,788.95,stimuli/restaurant/restaurant_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1301.0,4188378.0,0.0-25.0-1.50,953,restaurant_2,restaurant,old,1,inside
51,925.25,stimuli/restaurant/restaurant_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1303.0,4189804.0,0.0-25.0-1.51,953,restaurant_30,restaurant,old,1,inside
52,1315.3,stimuli/restaurant/restaurant_20.jpg,70.0,memory_backgrounds,image-keyboard-response,1305.0,4191623.0,0.0-25.0-1.52,953,restaurant_20,restaurant,old,1,inside
53,756.895,stimuli/restaurant/restaurant_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1307.0,4192884.0,0.0-25.0-1.53,953,restaurant_7,restaurant,new,0,inside
54,961.765,stimuli/library/library_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1309.0,4194348.0,0.0-25.0-1.54,953,library_16,library,new,1,inside
55,1117.925,stimuli/desert/desert_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1311.0,4195969.0,0.0-25.0-1.55,953,desert_26,desert,new,1,inside
56,1467.16,stimuli/restaurant/restaurant_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1313.0,4197938.0,0.0-25.0-1.56,953,restaurant_8,restaurant,new,0,inside
57,1309.17,stimuli/restaurant/restaurant_13.jpg,74.0,memory_backgrounds,image-keyboard-response,1315.0,4199753.0,0.0-25.0-1.57,953,restaurant_13,restaurant,new,1,inside
58,941.115,stimuli/restaurant/restaurant_22.jpg,70.0,memory_backgrounds,image-keyboard-response,1317.0,4201199.0,0.0-25.0-1.58,953,restaurant_22,restaurant,new,0,inside
59,1110.52,stimuli/restaurant/restaurant_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1319.0,4202813.0,0.0-25.0-1.59,953,restaurant_25,restaurant,new,0,inside
60,910.24,stimuli/forest/forest_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1321.0,4204227.0,0.0-25.0-1.60,953,forest_29,forest,old,1,inside
61,845.335,stimuli/forest/forest_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1323.0,4205581.0,0.0-25.0-1.61,953,forest_21,forest,old,1,inside
62,977.025,stimuli/restaurant/restaurant_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1325.0,4207062.0,0.0-25.0-1.62,953,restaurant_4,restaurant,old,1,inside
63,984.69,stimuli/desert/desert_27.jpg,74.0,memory_backgrounds,image-keyboard-response,1327.0,4208550.0,0.0-25.0-1.63,953,desert_27,desert,old,0,inside
64,1279.825,stimuli/library/library_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1329.0,4210335.0,0.0-25.0-1.64,953,library_17,library,old,1,inside
65,987.695,stimuli/desert/desert_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1331.0,4211826.0,0.0-25.0-1.65,953,desert_32,desert,old,1,inside
66,1050.995,stimuli/desert/desert_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1333.0,4213383.0,0.0-25.0-1.66,953,desert_3,desert,old,1,inside
67,829.12,stimuli/forest/forest_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1335.0,4214714.0,0.0-25.0-1.67,953,forest_31,forest,old,1,inside
68,941.77,stimuli/forest/forest_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1337.0,4216160.0,0.0-25.0-1.68,953,forest_18,forest,new,0,inside
69,967.645,stimuli/restaurant/restaurant_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1339.0,4217631.0,0.0-25.0-1.69,953,restaurant_6,restaurant,new,1,inside
70,878.88,stimuli/library/library_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1341.0,4219014.0,0.0-25.0-1.70,953,library_32,library,old,1,inside
71,1528.395,stimuli/library/library_29.jpg,74.0,memory_backgrounds,image-keyboard-response,1343.0,4221046.0,0.0-25.0-1.71,953,library_29,library,new,1,inside
72,897.1,stimuli/restaurant/restaurant_16.jpg,70.0,memory_backgrounds,image-keyboard-response,1345.0,4222447.0,0.0-25.0-1.72,953,restaurant_16,restaurant,old,1,inside
73,1164.81,stimuli/restaurant/restaurant_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1347.0,4224115.0,0.0-25.0-1.73,953,restaurant_18,restaurant,new,0,inside
74,1316.16,stimuli/desert/desert_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1349.0,4225936.0,0.0-25.0-1.74,953,desert_22,desert,old,0,inside
75,1348.93,stimuli/restaurant/restaurant_19.jpg,74.0,memory_backgrounds,image-keyboard-response,1351.0,4227792.0,0.0-25.0-1.75,953,restaurant_19,restaurant,old,0,inside
76,984.73,stimuli/desert/desert_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1353.0,4229279.0,0.0-25.0-1.76,953,desert_29,desert,new,0,inside
77,829.34,stimuli/forest/forest_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1355.0,4230611.0,0.0-25.0-1.77,953,forest_30,forest,old,1,inside
78,828.645,stimuli/desert/desert_13.jpg,70.0,memory_backgrounds,image-keyboard-response,1357.0,4231943.0,0.0-25.0-1.78,953,desert_13,desert,new,0,inside
79,669.455,stimuli/forest/forest_23.jpg,70.0,memory_backgrounds,image-keyboard-response,1359.0,4233118.0,0.0-25.0-1.79,953,forest_23,forest,new,0,inside
80,827.44,stimuli/library/library_23.jpg,70.0,memory_backgrounds,image-keyboard-response,1361.0,4234449.0,0.0-25.0-1.80,953,library_23,library,new,0,inside
81,1101.51,stimuli/forest/forest_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1363.0,4236056.0,0.0-25.0-1.81,953,forest_19,forest,new,0,inside
82,738.145,stimuli/restaurant/restaurant_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1365.0,4237297.0,0.0-25.0-1.82,953,restaurant_21,restaurant,old,1,inside
83,917.5,stimuli/library/library_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1367.0,4238717.0,0.0-25.0-1.83,953,library_24,library,old,1,inside
84,975.075,stimuli/forest/forest_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1369.0,4240196.0,0.0-25.0-1.84,953,forest_27,forest,old,1,inside
85,804.98,stimuli/restaurant/restaurant_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1371.0,4241505.0,0.0-25.0-1.85,953,restaurant_15,restaurant,old,1,inside
86,845.285,stimuli/library/library_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1373.0,4242853.0,0.0-25.0-1.86,953,library_28,library,old,1,inside
87,975.005,stimuli/desert/desert_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1375.0,4244332.0,0.0-25.0-1.87,953,desert_16,desert,old,0,inside
88,952.95,stimuli/forest/forest_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1377.0,4245791.0,0.0-25.0-1.88,953,forest_32,forest,new,0,inside
89,1015.705,stimuli/forest/forest_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1379.0,4247311.0,0.0-25.0-1.89,953,forest_10,forest,old,1,inside
90,965.685,stimuli/restaurant/restaurant_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1381.0,4248779.0,0.0-25.0-1.90,953,restaurant_27,restaurant,new,0,inside
91,888.815,stimuli/restaurant/restaurant_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1383.0,4250172.0,0.0-25.0-1.91,953,restaurant_29,restaurant,old,1,inside
92,1239.735,stimuli/desert/desert_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1385.0,4251916.0,0.0-25.0-1.92,953,desert_17,desert,new,0,inside
93,1423.76,stimuli/library/library_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1387.0,4253846.0,0.0-25.0-1.93,953,library_21,library,new,0,inside
94,978.19,stimuli/desert/desert_7.jpg,74.0,memory_backgrounds,image-keyboard-response,1389.0,4255326.0,0.0-25.0-1.94,953,desert_7,desert,new,1,inside
95,913.41,stimuli/forest/forest_16.jpg,70.0,memory_backgrounds,image-keyboard-response,1391.0,4256743.0,0.0-25.0-1.95,953,forest_16,forest,old,1,inside
96,949.085,stimuli/library/library_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1393.0,4258194.0,0.0-25.0-1.96,953,library_25,library,new,0,inside
97,1088.935,stimuli/library/library_11.jpg,70.0,memory_backgrounds,image-keyboard-response,1395.0,4259789.0,0.0-25.0-1.97,953,library_11,library,old,1,inside
98,1081.72,stimuli/forest/forest_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1397.0,4261375.0,0.0-25.0-1.98,953,forest_6,forest,old,1,inside
99,1006.02,stimuli/desert/desert_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1399.0,4262886.0,0.0-25.0-1.99,953,desert_1,desert,old,1,inside
100,1140.41,stimuli/desert/desert_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1401.0,4264529.0,0.0-25.0-1.100,953,desert_21,desert,old,1,inside
101,1165.3,stimuli/desert/desert_4.jpg,74.0,memory_backgrounds,image-keyboard-response,1403.0,4266198.0,0.0-25.0-1.101,953,desert_4,desert,new,1,inside
102,948.335,stimuli/forest/forest_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1405.0,4267649.0,0.0-25.0-1.102,953,forest_7,forest,old,1,inside
103,1194.045,stimuli/restaurant/restaurant_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1407.0,4269346.0,0.0-25.0-1.103,953,restaurant_5,restaurant,new,1,inside
104,1374.29,stimuli/forest/forest_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1409.0,4271223.0,0.0-25.0-1.104,953,forest_28,forest,new,1,inside
105,1216.325,stimuli/forest/forest_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1411.0,4272944.0,0.0-25.0-1.105,953,forest_15,forest,old,1,inside
106,818.625,stimuli/forest/forest_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1413.0,4274265.0,0.0-25.0-1.106,953,forest_3,forest,new,0,inside
107,1284.885,stimuli/restaurant/restaurant_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1415.0,4276055.0,0.0-25.0-1.107,953,restaurant_10,restaurant,old,1,inside
108,937.285,stimuli/library/library_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1417.0,4277495.0,0.0-25.0-1.108,953,library_1,library,new,0,inside
109,1164.035,stimuli/desert/desert_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1419.0,4279162.0,0.0-25.0-1.109,953,desert_20,desert,old,0,inside
110,1431.93,stimuli/library/library_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1421.0,4281097.0,0.0-25.0-1.110,953,library_6,library,old,1,inside
111,1416.785,stimuli/restaurant/restaurant_14.jpg,70.0,memory_backgrounds,image-keyboard-response,1423.0,4283019.0,0.0-25.0-1.111,953,restaurant_14,restaurant,new,0,inside
112,695.615,stimuli/desert/desert_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1425.0,4284218.0,0.0-25.0-1.112,953,desert_9,desert,old,0,inside
113,926.28,stimuli/library/library_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1427.0,4285649.0,0.0-25.0-1.113,953,library_19,library,new,0,inside
114,754.345,stimuli/library/library_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1429.0,4286910.0,0.0-25.0-1.114,953,library_4,library,old,1,inside
115,764.33,stimuli/desert/desert_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1431.0,4288178.0,0.0-25.0-1.115,953,desert_28,desert,new,1,inside
116,838.835,stimuli/forest/forest_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1433.0,4289520.0,0.0-25.0-1.116,953,forest_17,forest,old,1,inside
117,1368.615,stimuli/forest/forest_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1435.0,4291392.0,0.0-25.0-1.117,953,forest_8,forest,new,0,inside
118,,stimuli/restaurant/restaurant_32.jpg,,memory_backgrounds,image-keyboard-response,1437.0,4294400.0,0.0-25.0-1.118,953,restaurant_32,restaurant,old,0,inside
119,944.845,stimuli/restaurant/restaurant_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1439.0,4295850.0,0.0-25.0-1.119,953,restaurant_1,restaurant,old,1,inside
120,666.285,stimuli/library/library_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1441.0,4297021.0,0.0-25.0-1.120,953,library_27,library,new,0,inside
121,576.555,stimuli/library/library_13.jpg,74.0,memory_backgrounds,image-keyboard-response,1443.0,4298100.0,0.0-25.0-1.121,953,library_13,library,old,0,inside
122,696.795,stimuli/desert/desert_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1445.0,4299301.0,0.0-25.0-1.122,953,desert_19,desert,new,0,inside
123,1002.845,stimuli/desert/desert_11.jpg,74.0,memory_backgrounds,image-keyboard-response,1447.0,4300807.0,0.0-25.0-1.123,953,desert_11,desert,old,0,inside
124,740.885,stimuli/library/library_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1449.0,4302054.0,0.0-25.0-1.124,953,library_12,library,old,1,inside
125,968.235,stimuli/library/library_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1451.0,4303526.0,0.0-25.0-1.125,953,library_8,library,new,1,inside
126,1173.845,stimuli/library/library_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1453.0,4305207.0,0.0-25.0-1.126,953,library_30,library,new,0,inside
127,1011.635,stimuli/forest/forest_24.jpg,74.0,memory_backgrounds,image-keyboard-response,1455.0,4306720.0,0.0-25.0-1.127,953,forest_24,forest,new,1,inside
0,,stimuli/restaurant/restaurant_3.jpg,,memory_backgrounds,image-keyboard-response,1208.0,4034253.0,0.0-25.0-1.0,4486,restaurant_3,restaurant,new,0,outside
1,,stimuli/desert/desert_10.jpg,,memory_backgrounds,image-keyboard-response,1210.0,4037258.0,0.0-25.0-1.1,4486,desert_10,desert,new,0,outside
2,965.66,stimuli/desert/desert_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1212.0,4038728.0,0.0-25.0-1.2,4486,desert_18,desert,old,1,outside
3,989.815,stimuli/library/library_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1214.0,4040221.0,0.0-25.0-1.3,4486,library_4,library,old,1,outside
4,911.755,stimuli/restaurant/restaurant_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1216.0,4041637.0,0.0-25.0-1.4,4486,restaurant_9,restaurant,old,1,outside
5,1104.445,stimuli/forest/forest_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1218.0,4043245.0,0.0-25.0-1.5,4486,forest_25,forest,old,1,outside
6,1281.33,stimuli/forest/forest_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1220.0,4045030.0,0.0-25.0-1.6,4486,forest_18,forest,old,0,outside
7,841.8150001,stimuli/restaurant/restaurant_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1222.0,4046377.0,0.0-25.0-1.7,4486,restaurant_6,restaurant,new,0,outside
8,786.88,stimuli/restaurant/restaurant_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1224.0,4047669.0,0.0-25.0-1.8,4486,restaurant_19,restaurant,old,1,outside
9,1153.845,stimuli/library/library_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1226.0,4049326.0,0.0-25.0-1.9,4486,library_32,library,old,1,outside
10,860.43,stimuli/library/library_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1228.0,4050689.0,0.0-25.0-1.10,4486,library_14,library,new,1,outside
11,867.815,stimuli/library/library_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1230.0,4052062.0,0.0-25.0-1.11,4486,library_22,library,new,1,outside
12,1221.29,stimuli/library/library_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1232.0,4053788.0,0.0-25.0-1.12,4486,library_10,library,old,1,outside
13,860.22,stimuli/restaurant/restaurant_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1234.0,4055151.0,0.0-25.0-1.13,4486,restaurant_4,restaurant,old,1,outside
14,853.575,stimuli/desert/desert_20.jpg,70.0,memory_backgrounds,image-keyboard-response,1236.0,4056509.0,0.0-25.0-1.14,4486,desert_20,desert,old,1,outside
15,800.52,stimuli/desert/desert_13.jpg,70.0,memory_backgrounds,image-keyboard-response,1238.0,4057814.0,0.0-25.0-1.15,4486,desert_13,desert,old,1,outside
16,850.3650001,stimuli/library/library_15.jpg,74.0,memory_backgrounds,image-keyboard-response,1240.0,4059168.0,0.0-25.0-1.16,4486,library_15,library,new,1,outside
17,844.775,stimuli/desert/desert_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1242.0,4060517.0,0.0-25.0-1.17,4486,desert_19,desert,old,1,outside
18,839.31,stimuli/restaurant/restaurant_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1244.0,4061861.0,0.0-25.0-1.18,4486,restaurant_14,restaurant,new,1,outside
19,1161.15,stimuli/restaurant/restaurant_5.jpg,70.0,memory_backgrounds,image-keyboard-response,1246.0,4063528.0,0.0-25.0-1.19,4486,restaurant_5,restaurant,old,1,outside
20,1522.29,stimuli/forest/forest_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1248.0,4065555.0,0.0-25.0-1.20,4486,forest_12,forest,new,0,outside
21,1413.21,stimuli/library/library_25.jpg,74.0,memory_backgrounds,image-keyboard-response,1250.0,4067473.0,0.0-25.0-1.21,4486,library_25,library,old,0,outside
22,1082.745,stimuli/desert/desert_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1252.0,4069060.0,0.0-25.0-1.22,4486,desert_27,desert,old,1,outside
23,1178.465,stimuli/restaurant/restaurant_20.jpg,70.0,memory_backgrounds,image-keyboard-response,1254.0,4070742.0,0.0-25.0-1.23,4486,restaurant_20,restaurant,old,1,outside
24,1042.59,stimuli/desert/desert_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1256.0,4072290.0,0.0-25.0-1.24,4486,desert_22,desert,new,1,outside
25,867.245,stimuli/library/library_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1258.0,4073660.0,0.0-25.0-1.25,4486,library_8,library,old,1,outside
26,973.46,stimuli/restaurant/restaurant_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1260.0,4075137.0,0.0-25.0-1.26,4486,restaurant_8,restaurant,old,1,outside
27,1465.61,stimuli/forest/forest_27.jpg,74.0,memory_backgrounds,image-keyboard-response,1262.0,4077107.0,0.0-25.0-1.27,4486,forest_27,forest,old,0,outside
28,775.385,stimuli/desert/desert_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1264.0,4078387.0,0.0-25.0-1.28,4486,desert_6,desert,old,1,outside
29,1098.375,stimuli/restaurant/restaurant_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1266.0,4079990.0,0.0-25.0-1.29,4486,restaurant_24,restaurant,new,0,outside
30,1073.645,stimuli/forest/forest_17.jpg,74.0,memory_backgrounds,image-keyboard-response,1268.0,4081566.0,0.0-25.0-1.30,4486,forest_17,forest,old,0,outside
31,1160.77,stimuli/desert/desert_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1270.0,4083230.0,0.0-25.0-1.31,4486,desert_16,desert,old,0,outside
32,1057.855,stimuli/restaurant/restaurant_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1272.0,4084793.0,0.0-25.0-1.32,4486,restaurant_2,restaurant,new,0,outside
33,1042.375,stimuli/library/library_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1274.0,4086341.0,0.0-25.0-1.33,4486,library_24,library,new,0,outside
34,1218.275,stimuli/restaurant/restaurant_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1276.0,4088064.0,0.0-25.0-1.34,4486,restaurant_30,restaurant,old,1,outside
35,1543.575,stimuli/desert/desert_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1278.0,4090112.0,0.0-25.0-1.35,4486,desert_1,desert,new,0,outside
36,1041.275,stimuli/library/library_23.jpg,70.0,memory_backgrounds,image-keyboard-response,1280.0,4091659.0,0.0-25.0-1.36,4486,library_23,library,old,1,outside
37,835.06,stimuli/forest/forest_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1282.0,4093000.0,0.0-25.0-1.37,4486,forest_8,forest,new,1,outside
38,1151.185,stimuli/forest/forest_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1284.0,4094656.0,0.0-25.0-1.38,4486,forest_6,forest,new,1,outside
39,1018.195,stimuli/library/library_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1286.0,4096178.0,0.0-25.0-1.39,4486,library_16,library,old,0,outside
40,991.715,stimuli/restaurant/restaurant_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1288.0,4097675.0,0.0-25.0-1.40,4486,restaurant_7,restaurant,old,1,outside
41,907.4049999,stimuli/restaurant/restaurant_11.jpg,74.0,memory_backgrounds,image-keyboard-response,1290.0,4099087.0,0.0-25.0-1.41,4486,restaurant_11,restaurant,new,1,outside
42,1134.525,stimuli/library/library_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1292.0,4100726.0,0.0-25.0-1.42,4486,library_29,library,new,0,outside
43,1264.4,stimuli/restaurant/restaurant_32.jpg,74.0,memory_backgrounds,image-keyboard-response,1294.0,4102494.0,0.0-25.0-1.43,4486,restaurant_32,restaurant,new,1,outside
44,934.195,stimuli/library/library_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1296.0,4103930.0,0.0-25.0-1.44,4486,library_7,library,old,1,outside
45,944.4950001,stimuli/desert/desert_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1298.0,4105378.0,0.0-25.0-1.45,4486,desert_21,desert,new,0,outside
46,1008.615,stimuli/desert/desert_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1300.0,4106892.0,0.0-25.0-1.46,4486,desert_32,desert,old,1,outside
47,1741.47,stimuli/restaurant/restaurant_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1302.0,4109138.0,0.0-25.0-1.47,4486,restaurant_16,restaurant,old,0,outside
48,1245.95,stimuli/restaurant/restaurant_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1304.0,4110887.0,0.0-25.0-1.48,4486,restaurant_18,restaurant,new,0,outside
49,1185.65,stimuli/forest/forest_29.jpg,74.0,memory_backgrounds,image-keyboard-response,1306.0,4112580.0,0.0-25.0-1.49,4486,forest_29,forest,old,0,outside
50,1505.225,stimuli/restaurant/restaurant_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1308.0,4114591.0,0.0-25.0-1.50,4486,restaurant_31,restaurant,old,1,outside
51,961.49,stimuli/library/library_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1310.0,4116057.0,0.0-25.0-1.51,4486,library_9,library,new,1,outside
52,1015.03,stimuli/desert/desert_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1312.0,4117577.0,0.0-25.0-1.52,4486,desert_8,desert,new,1,outside
53,1044.695,stimuli/desert/desert_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1314.0,4119126.0,0.0-25.0-1.53,4486,desert_29,desert,new,0,outside
54,1041.105,stimuli/restaurant/restaurant_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1316.0,4120670.0,0.0-25.0-1.54,4486,restaurant_1,restaurant,old,1,outside
55,1523.48,stimuli/library/library_5.jpg,70.0,memory_backgrounds,image-keyboard-response,1318.0,4122699.0,0.0-25.0-1.55,4486,library_5,library,new,0,outside
56,890.58,stimuli/forest/forest_3.jpg,74.0,memory_backgrounds,image-keyboard-response,1320.0,4124095.0,0.0-25.0-1.56,4486,forest_3,forest,old,0,outside
57,869.2650001000001,stimuli/forest/forest_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1322.0,4125475.0,0.0-25.0-1.57,4486,forest_32,forest,old,1,outside
