rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid
724.675,stimuli/desert/desert_16.jpg,74,memory_backgrounds,image-keyboard-response,1310,3842532,0.0-25.0-1.52,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1311,3843036,0.0-25.0-0.53,1940
705.495,stimuli/forest/forest_28.jpg,70,memory_backgrounds,image-keyboard-response,1312,3843743,0.0-25.0-1.53,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1313,3844244,0.0-25.0-0.54,1940
973.275,stimuli/library/library_31.jpg,74,memory_backgrounds,image-keyboard-response,1314,3845219,0.0-25.0-1.54,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1315,3845723,0.0-25.0-0.55,1940
1042.23,stimuli/desert/desert_23.jpg,74,memory_backgrounds,image-keyboard-response,1316,3846767,0.0-25.0-1.55,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1317,3847268,0.0-25.0-0.56,1940
792.365,stimuli/desert/desert_17.jpg,70,memory_backgrounds,image-keyboard-response,1318,3848061,0.0-25.0-1.56,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1319,3848567,0.0-25.0-0.57,1940
804.365,stimuli/forest/forest_23.jpg,74,memory_backgrounds,image-keyboard-response,1320,3849373,0.0-25.0-1.57,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1321,3849879,0.0-25.0-0.58,1940
831.785,stimuli/desert/desert_30.jpg,74,memory_backgrounds,image-keyboard-response,1322,3850712,0.0-25.0-1.58,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1323,3851214,0.0-25.0-0.59,1940
1330.96,stimuli/forest/forest_15.jpg,74,memory_backgrounds,image-keyboard-response,1324,3852546,0.0-25.0-1.59,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1325,3853048,0.0-25.0-0.60,1940
1043.43,stimuli/restaurant/restaurant_23.jpg,70,memory_backgrounds,image-keyboard-response,1326,3854093,0.0-25.0-1.60,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1327,3854598,0.0-25.0-0.61,1940
1263.55,stimuli/desert/desert_27.jpg,74,memory_backgrounds,image-keyboard-response,1328,3855863,0.0-25.0-1.61,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1329,3856368,0.0-25.0-0.62,1940
1077.525,stimuli/library/library_14.jpg,70,memory_backgrounds,image-keyboard-response,1330,3857447,0.0-25.0-1.62,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1331,3857953,0.0-25.0-0.63,1940
862.4,stimuli/desert/desert_8.jpg,74,memory_backgrounds,image-keyboard-response,1332,3858816,0.0-25.0-1.63,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1333,3859319,0.0-25.0-0.64,1940
821.025,stimuli/restaurant/restaurant_14.jpg,74,memory_backgrounds,image-keyboard-response,1334,3860141,0.0-25.0-1.64,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1335,3860646,0.0-25.0-0.65,1940
788.355,stimuli/restaurant/restaurant_8.jpg,74,memory_backgrounds,image-keyboard-response,1336,3861436,0.0-25.0-1.65,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1337,3861940,0.0-25.0-0.66,1940
1384.98,stimuli/library/library_30.jpg,70,memory_backgrounds,image-keyboard-response,1338,3863326,0.0-25.0-1.66,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1339,3863832,0.0-25.0-0.67,1940
1166.475,stimuli/restaurant/restaurant_5.jpg,70,memory_backgrounds,image-keyboard-response,1340,3865000,0.0-25.0-1.67,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1341,3865504,0.0-25.0-0.68,1940
1164.15,stimuli/restaurant/restaurant_1.jpg,70,memory_backgrounds,image-keyboard-response,1342,3866669,0.0-25.0-1.68,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1343,3867175,0.0-25.0-0.69,1940
1031.06,stimuli/library/library_7.jpg,70,memory_backgrounds,image-keyboard-response,1344,3868208,0.0-25.0-1.69,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1345,3868714,0.0-25.0-0.70,1940
781.155,stimuli/desert/desert_32.jpg,74,memory_backgrounds,image-keyboard-response,1346,3869496,0.0-25.0-1.70,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1347,3870001,0.0-25.0-0.71,1940
1217.915,stimuli/restaurant/restaurant_20.jpg,70,memory_backgrounds,image-keyboard-response,1348,3871221,0.0-25.0-1.71,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1349,3871726,0.0-25.0-0.72,1940
1023.32,stimuli/restaurant/restaurant_26.jpg,74,memory_backgrounds,image-keyboard-response,1350,3872751,0.0-25.0-1.72,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1351,3873253,0.0-25.0-0.73,1940
735.87,stimuli/forest/forest_13.jpg,74,memory_backgrounds,image-keyboard-response,1352,3873990,0.0-25.0-1.73,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1353,3874495,0.0-25.0-0.74,1940
782.095,stimuli/restaurant/restaurant_9.jpg,74,memory_backgrounds,image-keyboard-response,1354,3875278,0.0-25.0-1.74,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1355,3875783,0.0-25.0-0.75,1940
841.185,stimuli/restaurant/restaurant_17.jpg,74,memory_backgrounds,image-keyboard-response,1356,3876626,0.0-25.0-1.75,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1357,3877130,0.0-25.0-0.76,1940
995,stimuli/desert/desert_10.jpg,74,memory_backgrounds,image-keyboard-response,1358,3878126,0.0-25.0-1.76,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1359,3878627,0.0-25.0-0.77,1940
1223.565,stimuli/restaurant/restaurant_7.jpg,74,memory_backgrounds,image-keyboard-response,1360,3879852,0.0-25.0-1.77,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1361,3880357,0.0-25.0-0.78,1940
1003.055,stimuli/library/library_10.jpg,74,memory_backgrounds,image-keyboard-response,1362,3881361,0.0-25.0-1.78,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1363,3881862,0.0-25.0-0.79,1940
775.295,stimuli/forest/forest_3.jpg,74,memory_backgrounds,image-keyboard-response,1364,3882639,0.0-25.0-1.79,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1365,3883143,0.0-25.0-0.80,1940
728.875,stimuli/library/library_5.jpg,74,memory_backgrounds,image-keyboard-response,1366,3883873,0.0-25.0-1.80,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1367,3884379,0.0-25.0-0.81,1940
972.025,stimuli/library/library_21.jpg,70,memory_backgrounds,image-keyboard-response,1368,3885352,0.0-25.0-1.81,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1369,3885853,0.0-25.0-0.82,1940
909.605,stimuli/library/library_16.jpg,70,memory_backgrounds,image-keyboard-response,1370,3886764,0.0-25.0-1.82,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1371,3887270,0.0-25.0-0.83,1940
1084.095,stimuli/restaurant/restaurant_4.jpg,70,memory_backgrounds,image-keyboard-response,1372,3888355,0.0-25.0-1.83,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1373,3888860,0.0-25.0-0.84,1940
1067.705,stimuli/desert/desert_2.jpg,70,memory_backgrounds,image-keyboard-response,1374,3889929,0.0-25.0-1.84,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1375,3890433,0.0-25.0-0.85,1940
558.855,stimuli/library/library_15.jpg,74,memory_backgrounds,image-keyboard-response,1376,3890993,0.0-25.0-1.85,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1377,3891495,0.0-25.0-0.86,1940
673.75,stimuli/library/library_12.jpg,70,memory_backgrounds,image-keyboard-response,1378,3892170,0.0-25.0-1.86,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1379,3892673,0.0-25.0-0.87,1940
804.66,stimuli/desert/desert_13.jpg,74,memory_backgrounds,image-keyboard-response,1380,3893479,0.0-25.0-1.87,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1381,3893985,0.0-25.0-0.88,1940
842.245,stimuli/restaurant/restaurant_29.jpg,74,memory_backgrounds,image-keyboard-response,1382,3894828,0.0-25.0-1.88,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1383,3895332,0.0-25.0-0.89,1940
814.41,stimuli/desert/desert_24.jpg,74,memory_backgrounds,image-keyboard-response,1384,3896147,0.0-25.0-1.89,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1385,3896649,0.0-25.0-0.90,1940
1384.52,stimuli/desert/desert_5.jpg,74,memory_backgrounds,image-keyboard-response,1386,3898035,0.0-25.0-1.90,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1387,3898541,0.0-25.0-0.91,1940
788.55,stimuli/desert/desert_21.jpg,74,memory_backgrounds,image-keyboard-response,1388,3899331,0.0-25.0-1.91,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1389,3899836,0.0-25.0-0.92,1940
794.425,stimuli/restaurant/restaurant_13.jpg,70,memory_backgrounds,image-keyboard-response,1390,3900631,0.0-25.0-1.92,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1391,3901136,0.0-25.0-0.93,1940
1133.04,stimuli/forest/forest_17.jpg,70,memory_backgrounds,image-keyboard-response,1392,3902270,0.0-25.0-1.93,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1393,3902773,0.0-25.0-0.94,1940
993.23,stimuli/restaurant/restaurant_22.jpg,74,memory_backgrounds,image-keyboard-response,1394,3903767,0.0-25.0-1.94,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1395,3904270,0.0-25.0-0.95,1940
771.37,stimuli/forest/forest_21.jpg,74,memory_backgrounds,image-keyboard-response,1396,3905043,0.0-25.0-1.95,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1397,3905546,0.0-25.0-0.96,1940
939.015,stimuli/restaurant/restaurant_12.jpg,70,memory_backgrounds,image-keyboard-response,1398,3906486,0.0-25.0-1.96,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1399,3906992,0.0-25.0-0.97,1940
885.11,stimuli/library/library_8.jpg,70,memory_backgrounds,image-keyboard-response,1400,3907879,0.0-25.0-1.97,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1401,3908379,0.0-25.0-0.98,1940
990.18,stimuli/forest/forest_31.jpg,74,memory_backgrounds,image-keyboard-response,1402,3909371,0.0-25.0-1.98,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1403,3909877,0.0-25.0-0.99,1940
1163.315,stimuli/library/library_32.jpg,70,memory_backgrounds,image-keyboard-response,1404,3911042,0.0-25.0-1.99,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1405,3911543,0.0-25.0-0.100,1940
959.92,stimuli/desert/desert_4.jpg,70,memory_backgrounds,image-keyboard-response,1406,3912504,0.0-25.0-1.100,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1407,3913005,0.0-25.0-0.101,1940
741.975,stimuli/restaurant/restaurant_31.jpg,74,memory_backgrounds,image-keyboard-response,1408,3913748,0.0-25.0-1.101,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1409,3914253,0.0-25.0-0.102,1940
731.325,stimuli/forest/forest_8.jpg,74,memory_backgrounds,image-keyboard-response,1410,3914986,0.0-25.0-1.102,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1411,3915489,0.0-25.0-0.103,1940
1095.005,stimuli/library/library_6.jpg,74,memory_backgrounds,image-keyboard-response,1412,3916586,0.0-25.0-1.103,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1413,3917091,0.0-25.0-0.104,1940
908.225,stimuli/library/library_23.jpg,70,memory_backgrounds,image-keyboard-response,1414,3918001,0.0-25.0-1.104,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1415,3918505,0.0-25.0-0.105,1940
1112.975,stimuli/library/library_28.jpg,74,memory_backgrounds,image-keyboard-response,1416,3919619,0.0-25.0-1.105,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1417,3920121,0.0-25.0-0.106,1940
898.6,stimuli/restaurant/restaurant_16.jpg,74,memory_backgrounds,image-keyboard-response,1418,3921021,0.0-25.0-1.106,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1419,3921526,0.0-25.0-0.107,1940
817.03,stimuli/library/library_22.jpg,74,memory_backgrounds,image-keyboard-response,1420,3922344,0.0-25.0-1.107,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1421,3922849,0.0-25.0-0.108,1940
867.095,stimuli/desert/desert_22.jpg,74,memory_backgrounds,image-keyboard-response,1422,3923718,0.0-25.0-1.108,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1423,3924219,0.0-25.0-0.109,1940
825.89,stimuli/forest/forest_20.jpg,74,memory_backgrounds,image-keyboard-response,1424,3925047,0.0-25.0-1.109,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1425,3925548,0.0-25.0-0.110,1940
775.42,stimuli/library/library_4.jpg,74,memory_backgrounds,image-keyboard-response,1426,3926325,0.0-25.0-1.110,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1427,3926831,0.0-25.0-0.111,1940
1100.53,stimuli/restaurant/restaurant_32.jpg,70,memory_backgrounds,image-keyboard-response,1428,3927933,0.0-25.0-1.111,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1429,3928438,0.0-25.0-0.112,1940
897.745,stimuli/library/library_18.jpg,74,memory_backgrounds,image-keyboard-response,1430,3929337,0.0-25.0-1.112,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1431,3929843,0.0-25.0-0.113,1940
945.365,stimuli/desert/desert_1.jpg,70,memory_backgrounds,image-keyboard-response,1432,3930789,0.0-25.0-1.113,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1433,3931294,0.0-25.0-0.114,1940
863.16,stimuli/desert/desert_14.jpg,74,memory_backgrounds,image-keyboard-response,1434,3932159,0.0-25.0-1.114,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1435,3932664,0.0-25.0-0.115,1940
932.14,stimuli/forest/forest_25.jpg,74,memory_backgrounds,image-keyboard-response,1436,3933598,0.0-25.0-1.115,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1437,3934103,0.0-25.0-0.116,1940
679.78,stimuli/forest/forest_4.jpg,74,memory_backgrounds,image-keyboard-response,1438,3934785,0.0-25.0-1.116,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1439,3935288,0.0-25.0-0.117,1940
774.275,stimuli/desert/desert_3.jpg,74,memory_backgrounds,image-keyboard-response,1440,3936063,0.0-25.0-1.117,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1441,3936564,0.0-25.0-0.118,1940
1056.96,stimuli/forest/forest_19.jpg,74,memory_backgrounds,image-keyboard-response,1442,3937623,0.0-25.0-1.118,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1443,3938126,0.0-25.0-0.119,1940
795.265,stimuli/desert/desert_9.jpg,74,memory_backgrounds,image-keyboard-response,1444,3938922,0.0-25.0-1.119,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1445,3939426,0.0-25.0-0.120,1940
1082.655,stimuli/restaurant/restaurant_24.jpg,74,memory_backgrounds,image-keyboard-response,1446,3940510,0.0-25.0-1.120,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1447,3941012,0.0-25.0-0.121,1940
1243.395,stimuli/restaurant/restaurant_2.jpg,70,memory_backgrounds,image-keyboard-response,1448,3942257,0.0-25.0-1.121,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1449,3942763,0.0-25.0-0.122,1940
702.64,stimuli/forest/forest_32.jpg,74,memory_backgrounds,image-keyboard-response,1450,3943468,0.0-25.0-1.122,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1451,3943971,0.0-25.0-0.123,1940
689.22,stimuli/library/library_29.jpg,74,memory_backgrounds,image-keyboard-response,1452,3944661,0.0-25.0-1.123,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1453,3945166,0.0-25.0-0.124,1940
1077.15,stimuli/library/library_3.jpg,74,memory_backgrounds,image-keyboard-response,1454,3946245,0.0-25.0-1.124,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1455,3946751,0.0-25.0-0.125,1940
742.045,stimuli/forest/forest_16.jpg,74,memory_backgrounds,image-keyboard-response,1456,3947494,0.0-25.0-1.125,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1457,3947998,0.0-25.0-0.126,1940
1070.09,stimuli/library/library_19.jpg,70,memory_backgrounds,image-keyboard-response,1458,3949069,0.0-25.0-1.126,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1459,3949572,0.0-25.0-0.127,1940
855.04,stimuli/desert/desert_20.jpg,74,memory_backgrounds,image-keyboard-response,1460,3950429,0.0-25.0-1.127,1940
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1211,4741891,0.0-25.0-0.0,1876
NULL,stimuli/desert/desert_2.jpg,NULL,memory_backgrounds,image-keyboard-response,1212,4744395,0.0-25.0-1.0,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1213,4744900,0.0-25.0-0.1,1876
222,stimuli/restaurant/restaurant_28.jpg,74,memory_backgrounds,image-keyboard-response,1214,4745124,0.0-25.0-1.1,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1215,4745626,0.0-25.0-0.2,1876
1819,stimuli/desert/desert_28.jpg,74,memory_backgrounds,image-keyboard-response,1216,4747445,0.0-25.0-1.2,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1217,4747948,0.0-25.0-0.3,1876
1263,stimuli/forest/forest_25.jpg,74,memory_backgrounds,image-keyboard-response,1218,4749211,0.0-25.0-1.3,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1219,4749715,0.0-25.0-0.4,1876
896,stimuli/library/library_27.jpg,74,memory_backgrounds,image-keyboard-response,1220,4750612,0.0-25.0-1.4,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1221,4751117,0.0-25.0-0.5,1876
1125,stimuli/library/library_30.jpg,74,memory_backgrounds,image-keyboard-response,1222,4752243,0.0-25.0-1.5,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1223,4752748,0.0-25.0-0.6,1876
1336,stimuli/library/library_13.jpg,74,memory_backgrounds,image-keyboard-response,1224,4754085,0.0-25.0-1.6,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1225,4754588,0.0-25.0-0.7,1876
709,stimuli/restaurant/restaurant_17.jpg,74,memory_backgrounds,image-keyboard-response,1226,4755299,0.0-25.0-1.7,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1227,4755805,0.0-25.0-0.8,1876
981,stimuli/forest/forest_12.jpg,70,memory_backgrounds,image-keyboard-response,1228,4756787,0.0-25.0-1.8,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1229,4757289,0.0-25.0-0.9,1876
1801,stimuli/library/library_7.jpg,74,memory_backgrounds,image-keyboard-response,1230,4759090,0.0-25.0-1.9,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1231,4759595,0.0-25.0-0.10,1876
880,stimuli/restaurant/restaurant_27.jpg,74,memory_backgrounds,image-keyboard-response,1232,4760476,0.0-25.0-1.10,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1233,4760977,0.0-25.0-0.11,1876
489,stimuli/desert/desert_5.jpg,70,memory_backgrounds,image-keyboard-response,1234,4761466,0.0-25.0-1.11,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1235,4761970,0.0-25.0-0.12,1876
879,stimuli/desert/desert_16.jpg,74,memory_backgrounds,image-keyboard-response,1236,4762850,0.0-25.0-1.12,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1237,4763354,0.0-25.0-0.13,1876
624,stimuli/restaurant/restaurant_11.jpg,74,memory_backgrounds,image-keyboard-response,1238,4763980,0.0-25.0-1.13,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1239,4764484,0.0-25.0-0.14,1876
724,stimuli/library/library_21.jpg,74,memory_backgrounds,image-keyboard-response,1240,4765210,0.0-25.0-1.14,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1241,4765712,0.0-25.0-0.15,1876
1817,stimuli/desert/desert_1.jpg,70,memory_backgrounds,image-keyboard-response,1242,4767530,0.0-25.0-1.15,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1243,4768035,0.0-25.0-0.16,1876
702,stimuli/library/library_28.jpg,74,memory_backgrounds,image-keyboard-response,1244,4768738,0.0-25.0-1.16,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1245,4769243,0.0-25.0-0.17,1876
759,stimuli/library/library_2.jpg,70,memory_backgrounds,image-keyboard-response,1246,4770001,0.0-25.0-1.17,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1247,4770504,0.0-25.0-0.18,1876
715,stimuli/forest/forest_17.jpg,70,memory_backgrounds,image-keyboard-response,1248,4771219,0.0-25.0-1.18,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1249,4771722,0.0-25.0-0.19,1876
511,stimuli/restaurant/restaurant_31.jpg,74,memory_backgrounds,image-keyboard-response,1250,4772234,0.0-25.0-1.19,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1251,4772738,0.0-25.0-0.20,1876
639,stimuli/desert/desert_18.jpg,70,memory_backgrounds,image-keyboard-response,1252,4773378,0.0-25.0-1.20,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1253,4773879,0.0-25.0-0.21,1876
737,stimuli/forest/forest_16.jpg,74,memory_backgrounds,image-keyboard-response,1254,4774618,0.0-25.0-1.21,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1255,4775122,0.0-25.0-0.22,1876
584,stimuli/restaurant/restaurant_5.jpg,74,memory_backgrounds,image-keyboard-response,1256,4775708,0.0-25.0-1.22,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1257,4776212,0.0-25.0-0.23,1876
1645,stimuli/desert/desert_19.jpg,74,memory_backgrounds,image-keyboard-response,1258,4777858,0.0-25.0-1.23,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1259,4778361,0.0-25.0-0.24,1876
1184,stimuli/desert/desert_26.jpg,70,memory_backgrounds,image-keyboard-response,1260,4779546,0.0-25.0-1.24,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1261,4780048,0.0-25.0-0.25,1876
713,stimuli/desert/desert_31.jpg,74,memory_backgrounds,image-keyboard-response,1262,4780761,0.0-25.0-1.25,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1263,4781262,0.0-25.0-0.26,1876
716,stimuli/restaurant/restaurant_18.jpg,74,memory_backgrounds,image-keyboard-response,1264,4781979,0.0-25.0-1.26,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1265,4782480,0.0-25.0-0.27,1876
521,stimuli/restaurant/restaurant_24.jpg,74,memory_backgrounds,image-keyboard-response,1266,4783001,0.0-25.0-1.27,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1267,4783502,0.0-25.0-0.28,1876
804,stimuli/forest/forest_18.jpg,74,memory_backgrounds,image-keyboard-response,1268,4784307,0.0-25.0-1.28,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1269,4784810,0.0-25.0-0.29,1876
718,stimuli/library/library_22.jpg,74,memory_backgrounds,image-keyboard-response,1270,4785529,0.0-25.0-1.29,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1271,4786032,0.0-25.0-0.30,1876
755,stimuli/library/library_29.jpg,74,memory_backgrounds,image-keyboard-response,1272,4786787,0.0-25.0-1.30,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1273,4787292,0.0-25.0-0.31,1876
1348,stimuli/restaurant/restaurant_20.jpg,74,memory_backgrounds,image-keyboard-response,1274,4788641,0.0-25.0-1.31,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1275,4789147,0.0-25.0-0.32,1876
607,stimuli/library/library_8.jpg,74,memory_backgrounds,image-keyboard-response,1276,4789755,0.0-25.0-1.32,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1277,4790257,0.0-25.0-0.33,1876
719,stimuli/library/library_18.jpg,74,memory_backgrounds,image-keyboard-response,1278,4790977,0.0-25.0-1.33,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1279,4791478,0.0-25.0-0.34,1876
555,stimuli/restaurant/restaurant_21.jpg,74,memory_backgrounds,image-keyboard-response,1280,4792035,0.0-25.0-1.34,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1281,4792537,0.0-25.0-0.35,1876
774,stimuli/library/library_32.jpg,74,memory_backgrounds,image-keyboard-response,1282,4793312,0.0-25.0-1.35,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1283,4793816,0.0-25.0-0.36,1876
1033,stimuli/desert/desert_9.jpg,70,memory_backgrounds,image-keyboard-response,1284,4794849,0.0-25.0-1.36,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1285,4795351,0.0-25.0-0.37,1876
738,stimuli/library/library_14.jpg,74,memory_backgrounds,image-keyboard-response,1286,4796089,0.0-25.0-1.37,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1287,4796593,0.0-25.0-0.38,1876
602,stimuli/restaurant/restaurant_29.jpg,74,memory_backgrounds,image-keyboard-response,1288,4797195,0.0-25.0-1.38,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1289,4797698,0.0-25.0-0.39,1876
709,stimuli/library/library_16.jpg,74,memory_backgrounds,image-keyboard-response,1290,4798408,0.0-25.0-1.39,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1291,4798909,0.0-25.0-0.40,1876
763,stimuli/forest/forest_24.jpg,74,memory_backgrounds,image-keyboard-response,1292,4799674,0.0-25.0-1.40,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1293,4800175,0.0-25.0-0.41,1876
1000,stimuli/forest/forest_20.jpg,70,memory_backgrounds,image-keyboard-response,1294,4801177,0.0-25.0-1.41,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1295,4801683,0.0-25.0-0.42,1876
925,stimuli/library/library_31.jpg,74,memory_backgrounds,image-keyboard-response,1296,4802609,0.0-25.0-1.42,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1297,4803112,0.0-25.0-0.43,1876
1344,stimuli/forest/forest_26.jpg,70,memory_backgrounds,image-keyboard-response,1298,4804457,0.0-25.0-1.43,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1299,4804962,0.0-25.0-0.44,1876
710,stimuli/desert/desert_30.jpg,70,memory_backgrounds,image-keyboard-response,1300,4805674,0.0-25.0-1.44,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1301,4806176,0.0-25.0-0.45,1876
622,stimuli/forest/forest_22.jpg,70,memory_backgrounds,image-keyboard-response,1302,4806800,0.0-25.0-1.45,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1303,4807304,0.0-25.0-0.46,1876
648,stimuli/desert/desert_10.jpg,74,memory_backgrounds,image-keyboard-response,1304,4807952,0.0-25.0-1.46,1876
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1305,4808456,0.0-25.0-0.47,1876
496,stimuli/library/library_20.jpg,74,memory_backgrounds,image-keyboard-response,1306,4808954,0.0-25.0-1.47,1876
